req_id,device_id,arrival_ms,deadline_ms
req-35888,edge-4,85479.63,509.61
req-35890,edge-6,85465.60,491.93
req-35892,edge-0,85482.56,488.90
req-35894,edge-2,85495.95,497.46
req-35896,edge-3,85496.07,501.20
req-35898,edge-8,85485.29,486.26
req-35900,edge-2,85513.59,486.48
req-35902,edge-6,85507.59,508.91
req-35904,edge-7,85500.55,505.23
req-35906,edge-0,85528.23,490.52
req-35908,edge-1,85530.98,503.54
req-35910,edge-2,85522.52,496.64
req-35912,edge-3,85523.50,506.42
req-35914,edge-4,85536.66,514.74
req-35916,edge-5,85525.68,486.20
req-35918,edge-2,85558.59,487.82
req-35920,edge-3,85548.83,513.87
req-35922,edge-2,85574.78,510.29
req-35924,edge-3,85566.32,500.49
req-35926,edge-5,85579.71,498.06
req-35928,edge-8,85576.20,491.70
req-35930,edge-0,85585.70,507.53
req-35932,edge-3,85583.37,499.28
req-35934,edge-4,85593.17,510.09
req-35936,edge-9,85590.65,501.64
req-35938,edge-0,85604.96,501.38
req-35940,edge-2,85613.11,513.54
req-35942,edge-3,85610.07,510.59
req-35944,edge-4,85611.30,489.59
req-35946,edge-7,85601.63,497.27
req-35948,edge-0,85625.10,493.27
req-35950,edge-0,85658.01,504.35
req-35952,edge-1,85649.30,514.00
req-35954,edge-2,85657.18,494.21
req-35956,edge-3,85649.74,496.54
req-35958,edge-5,85646.45,514.91
req-35960,edge-7,85646.36,490.10
req-35962,edge-0,85661.03,487.68
req-35964,edge-2,85672.62,509.08
req-35966,edge-6,85674.08,500.67
req-35968,edge-1,85695.25,509.71
req-35970,edge-3,85681.71,502.49
req-35972,edge-4,85697.00,509.23
req-35974,edge-0,85716.22,513.89
req-35976,edge-2,85715.11,490.88
req-35978,edge-4,85708.09,498.35
req-35980,edge-5,85718.35,509.79
req-35982,edge-9,85700.94,497.08
req-35984,edge-0,85725.07,506.69
req-35986,edge-1,85723.90,506.32
req-35988,edge-4,85739.15,505.91
req-35990,edge-6,85727.04,491.79
req-35992,edge-0,85751.82,509.78
req-35994,edge-2,85748.77,491.38
req-35996,edge-3,85748.35,508.84
req-35998,edge-5,85740.68,489.59
req-36000,edge-0,85767.15,494.60
req-36002,edge-2,85776.46,495.86
req-36004,edge-3,85767.28,512.42
req-36006,edge-5,85779.94,490.40
req-36008,edge-0,85793.54,505.66
req-36010,edge-1,85794.47,497.58
req-36012,edge-4,85792.44,512.40
req-36014,edge-9,85798.31,486.57
req-36016,edge-0,85810.38,489.51
req-36018,edge-1,85818.46,511.01
req-36020,edge-2,85810.78,509.77
req-36022,edge-3,85801.70,502.40
req-36024,edge-4,85812.55,493.12
req-36026,edge-4,85821.14,513.92
req-36028,edge-6,85829.41,489.22
req-36030,edge-7,85821.67,500.11
req-36032,edge-8,85828.05,490.17
req-36034,edge-1,85853.52,488.28
req-36036,edge-3,85848.62,498.44
req-36038,edge-9,85859.29,513.47
req-36040,edge-0,85865.52,506.80
req-36042,edge-1,85874.30,488.43
req-36044,edge-3,85872.21,512.06
req-36046,edge-5,85864.07,513.08
req-36048,edge-6,85860.15,512.67
req-36050,edge-8,85865.10,509.09
req-36052,edge-0,85895.60,506.09
req-36054,edge-3,85886.60,505.96
req-36056,edge-4,85889.61,491.93
req-36058,edge-9,85885.75,500.37
req-36060,edge-1,85913.22,505.13
req-36062,edge-5,85917.91,495.19
req-36064,edge-8,85900.32,513.40
req-36066,edge-1,85924.09,505.65
req-36068,edge-6,85923.09,507.95
req-36070,edge-9,85924.79,507.35
req-36072,edge-1,85944.29,503.75
req-36074,edge-3,85940.00,503.12
req-36076,edge-4,85940.50,496.14
req-36078,edge-6,85956.50,502.92
req-36080,edge-7,85947.10,499.39
req-36082,edge-9,85945.49,508.47
req-36084,edge-0,85965.07,505.32
req-36086,edge-2,85975.90,490.70
req-36088,edge-3,85979.84,508.25
req-36090,edge-7,85973.74,502.72
req-36092,edge-0,85991.22,508.38
req-36094,edge-1,85989.43,502.00
req-36096,edge-5,85987.80,489.63
req-36098,edge-6,85996.61,486.82
req-36100,edge-7,85981.34,490.22
req-36102,edge-9,85990.75,493.03
req-36104,edge-0,86001.81,504.79
req-36106,edge-2,86010.62,506.92
req-36108,edge-1,86021.92,492.55
req-36110,edge-2,86034.86,502.41
req-36112,edge-7,86031.57,512.38
req-36114,edge-8,86030.07,492.20
req-36116,edge-0,86051.68,486.01
req-36118,edge-1,86056.45,490.22
req-36120,edge-3,86056.31,510.40
req-36122,edge-0,86063.34,500.31
req-36124,edge-1,86064.77,501.87
req-36126,edge-2,86061.94,495.71
req-36128,edge-3,86072.74,488.70
req-36130,edge-4,86073.83,498.64
req-36132,edge-6,86065.12,493.65
req-36134,edge-8,86066.79,509.68
req-36136,edge-1,86092.34,509.98
req-36138,edge-2,86080.34,507.79
req-36140,edge-3,86092.00,497.11
req-36142,edge-6,86084.46,504.32
req-36144,edge-8,86094.35,487.81
req-36146,edge-0,86117.53,505.95
req-36148,edge-3,86110.92,485.53
req-36150,edge-5,86108.39,489.54
req-36152,edge-6,86115.20,500.71
req-36154,edge-7,86105.80,485.57
req-36156,edge-1,86121.95,497.85
req-36158,edge-2,86136.88,502.21
req-36160,edge-3,86130.69,487.08
req-36162,edge-6,86124.48,485.14
req-36164,edge-1,86147.42,497.12
req-36166,edge-8,86140.39,502.65
req-36168,edge-0,86174.43,489.13
req-36170,edge-1,86177.36,498.84
req-36172,edge-2,86172.68,506.51
req-36174,edge-3,86162.50,489.88
req-36176,edge-4,86179.00,489.34
req-36178,edge-6,86164.15,508.58
req-36180,edge-7,86166.51,485.11
req-36182,edge-9,86160.28,505.73
req-36184,edge-0,86188.94,511.30
req-36186,edge-2,86187.91,507.43
req-36188,edge-4,86186.09,500.95
req-36190,edge-5,86198.78,497.30
req-36192,edge-8,86182.84,501.50
req-36194,edge-9,86184.69,512.05
req-36196,edge-0,86205.28,510.02
req-36198,edge-1,86206.07,501.76
req-36200,edge-2,86202.76,492.84
req-36202,edge-3,86202.04,503.11
req-36204,edge-0,86221.13,509.87
req-36206,edge-1,86229.53,491.65
req-36208,edge-2,86236.14,507.07
req-36210,edge-3,86236.95,499.24
req-36212,edge-5,86232.56,490.30
req-36214,edge-9,86227.93,503.15
req-36216,edge-1,86242.34,505.91
req-36218,edge-2,86259.15,491.35
req-36220,edge-4,86244.97,513.61
req-36222,edge-5,86243.01,512.25
req-36224,edge-6,86255.15,513.22
req-36226,edge-0,86260.46,486.97
req-36228,edge-1,86267.11,500.59
req-36230,edge-5,86261.57,503.57
req-36232,edge-7,86262.13,500.60
req-36234,edge-9,86268.68,490.99
req-36236,edge-0,86287.56,512.94
req-36238,edge-2,86286.18,508.46
req-36240,edge-4,86280.60,510.26
req-36242,edge-5,86291.09,503.78
req-36244,edge-7,86280.10,485.20
req-36246,edge-0,86318.73,500.45
req-36248,edge-4,86302.85,494.99
req-36250,edge-5,86311.62,490.04
req-36252,edge-9,86302.85,502.33
req-36254,edge-1,86331.63,506.28
req-36256,edge-2,86322.34,498.49
req-36258,edge-0,86344.47,514.68
req-36260,edge-1,86355.27,501.09
req-36262,edge-3,86340.44,509.73
req-36264,edge-0,86375.22,492.35
req-36266,edge-2,86375.42,501.06
req-36268,edge-3,86364.88,510.47
req-36270,edge-5,86363.63,501.07
req-36272,edge-7,86367.60,488.90
req-36274,edge-0,86384.56,513.98
req-36276,edge-3,86396.59,503.01
req-36278,edge-7,86394.27,486.65
req-36280,edge-0,86413.96,505.73
req-36282,edge-1,86400.77,511.23
req-36284,edge-3,86400.68,491.16
req-36286,edge-6,86403.51,500.54
req-36288,edge-0,86425.24,502.40
req-36290,edge-3,86435.49,497.34
req-36292,edge-5,86422.01,500.19
req-36294,edge-6,86423.53,502.54
req-36296,edge-1,86449.23,490.05
req-36298,edge-2,86442.01,513.43
req-36300,edge-5,86444.03,499.87
req-36302,edge-2,86479.80,500.93
req-36304,edge-4,86477.47,512.38
req-36306,edge-6,86478.83,511.83
req-36308,edge-8,86473.87,510.32
req-36310,edge-0,86489.70,504.09
req-36312,edge-1,86493.98,503.76
req-36314,edge-3,86491.08,495.18
req-36316,edge-6,86486.46,487.54
req-36318,edge-7,86488.90,486.94
req-36320,edge-0,86505.98,499.37
req-36322,edge-1,86514.49,488.63
req-36324,edge-2,86518.79,514.90
req-36326,edge-3,86501.34,507.52
req-36328,edge-6,86510.93,512.18
req-36330,edge-7,86517.67,507.11
req-36332,edge-9,86508.10,508.12
req-36334,edge-0,86527.68,503.30
req-36336,edge-3,86537.63,495.76
req-36338,edge-5,86531.76,513.48
req-36340,edge-8,86521.80,489.40
req-36342,edge-3,86555.81,514.67
req-36344,edge-4,86544.60,502.97
req-36346,edge-7,86546.38,486.76
req-36348,edge-8,86540.58,492.82
req-36350,edge-0,86560.91,511.20
req-36352,edge-2,86563.02,504.92
req-36354,edge-3,86575.93,508.12
req-36356,edge-1,86593.04,497.54
req-36358,edge-3,86585.94,497.21
req-36360,edge-9,86588.39,508.69
req-36362,edge-0,86603.06,507.74
req-36364,edge-2,86609.85,513.86
req-36366,edge-3,86616.18,511.31
req-36368,edge-7,86610.04,491.11
req-36370,edge-0,86621.34,509.22
req-36372,edge-1,86635.21,507.70
req-36374,edge-2,86632.94,502.96
req-36376,edge-3,86636.46,510.60
req-36378,edge-4,86622.91,487.77
req-36380,edge-5,86621.13,489.11
req-36382,edge-9,86624.21,487.45
req-36384,edge-0,86659.32,497.76
req-36386,edge-3,86657.19,485.63
req-36388,edge-8,86646.32,501.21
req-36390,edge-0,86679.24,510.27
req-36392,edge-1,86668.07,487.32
req-36394,edge-0,86682.41,497.52
req-36396,edge-1,86680.14,507.70
req-36398,edge-2,86699.55,503.52
req-36400,edge-3,86684.74,508.67
req-36402,edge-6,86691.36,488.35
req-36404,edge-8,86682.03,490.57
req-36406,edge-9,86697.35,495.15
req-36408,edge-0,86705.69,487.05
req-36410,edge-3,86705.18,504.37
req-36412,edge-4,86709.53,513.51
req-36414,edge-5,86712.80,504.46
req-36416,edge-0,86731.78,494.97
req-36418,edge-1,86737.52,485.35
req-36420,edge-2,86739.95,490.49
req-36422,edge-3,86732.60,513.77
req-36424,edge-6,86738.97,498.15
req-36426,edge-7,86723.17,511.24
req-36428,edge-8,86725.79,512.98
req-36430,edge-0,86746.73,505.01
req-36432,edge-1,86742.31,508.32
req-36434,edge-2,86753.74,498.50
req-36436,edge-3,86750.15,485.79
req-36438,edge-4,86748.70,505.92
req-36440,edge-9,86743.87,499.91
req-36442,edge-1,86766.09,491.37
req-36444,edge-2,86776.93,514.29
req-36446,edge-4,86774.59,511.89
req-36448,edge-5,86776.22,504.41
req-36450,edge-7,86764.76,508.30
req-36452,edge-0,86789.54,485.86
req-36454,edge-3,86780.13,510.51
req-36456,edge-4,86796.93,486.98
req-36458,edge-5,86785.05,506.82
req-36460,edge-8,86795.66,506.72
req-36462,edge-1,86801.21,486.68
req-36464,edge-3,86811.84,498.68
req-36466,edge-4,86802.92,491.19
req-36468,edge-8,86800.34,492.30
req-36470,edge-9,86806.47,506.36
req-36472,edge-0,86827.72,497.90
req-36474,edge-1,86830.43,493.98
req-36476,edge-2,86836.61,508.96
req-36478,edge-4,86823.97,487.99
req-36480,edge-8,86825.66,489.64
req-36482,edge-1,86854.48,498.48
req-36484,edge-4,86847.88,496.52
req-36486,edge-6,86857.27,498.61
req-36488,edge-8,86847.68,487.65
req-36490,edge-1,86876.11,496.92
req-36492,edge-3,86867.87,499.93
req-36494,edge-7,86862.75,493.92
req-36496,edge-1,86895.72,507.59
req-36498,edge-2,86885.80,513.38
req-36500,edge-4,86891.82,493.83
req-36502,edge-0,86906.22,488.52
req-36504,edge-3,86938.68,511.28
req-36506,edge-4,86921.44,509.81
req-36508,edge-7,86925.17,495.07
req-36510,edge-0,86952.02,512.76
req-36512,edge-1,86946.93,488.94
req-36514,edge-9,86942.86,491.13
req-36516,edge-0,86974.28,501.31
req-36518,edge-2,86977.79,508.81
req-36520,edge-7,86979.89,505.80
req-36522,edge-0,86984.37,503.40
req-36524,edge-1,86988.94,489.12
req-36526,edge-3,86983.64,490.57
req-36528,edge-5,86982.94,511.08
req-36530,edge-6,86981.42,504.94
req-36532,edge-8,86984.36,497.98
req-36534,edge-0,87019.93,507.56
req-36536,edge-3,87010.52,500.61
req-36538,edge-6,87016.16,503.34
req-36540,edge-0,87028.19,492.98
req-36542,edge-1,87036.23,512.53
req-36544,edge-4,87025.55,500.43
req-36546,edge-6,87023.81,501.75
req-36548,edge-7,87024.93,501.83
req-36550,edge-8,87037.58,491.07
req-36552,edge-1,87046.14,485.72
req-36554,edge-5,87053.47,494.27
req-36556,edge-2,87069.63,514.91
req-36558,edge-3,87076.05,485.26
req-36560,edge-4,87071.95,491.38
req-36562,edge-7,87070.77,501.36
req-36564,edge-9,87077.84,510.60
req-36566,edge-0,87092.71,490.10
req-36568,edge-4,87097.07,502.84
req-36570,edge-7,87088.66,511.88
req-36572,edge-1,87109.88,504.62
req-36574,edge-2,87109.33,508.19
req-36576,edge-4,87119.79,502.83
req-36578,edge-5,87106.89,495.22
req-36580,edge-9,87112.27,511.72
req-36582,edge-1,87135.90,507.39
req-36584,edge-2,87120.05,503.37
req-36586,edge-3,87128.62,507.20
req-36588,edge-4,87129.66,508.94
req-36590,edge-6,87139.85,491.86
req-36592,edge-9,87123.55,508.60
req-36594,edge-1,87151.78,499.43
req-36596,edge-2,87140.92,490.94
req-36598,edge-6,87142.54,510.90
req-36600,edge-0,87171.64,504.90
req-36602,edge-2,87169.95,508.73
req-36604,edge-6,87176.46,490.65
req-36606,edge-1,87194.52,511.28
req-36608,edge-3,87182.63,486.06
req-36610,edge-6,87185.71,507.96
req-36612,edge-7,87189.73,502.46
req-36614,edge-9,87185.11,486.72
req-36616,edge-1,87200.56,499.82
req-36618,edge-3,87208.80,510.09
req-36620,edge-5,87209.13,511.64
req-36622,edge-6,87218.17,485.36
req-36624,edge-7,87214.04,492.50
req-36626,edge-0,87230.67,498.45
req-36628,edge-6,87236.69,488.46
req-36630,edge-7,87236.03,499.79
req-36632,edge-0,87251.06,500.10
req-36634,edge-1,87258.80,490.02
req-36636,edge-2,87259.04,496.07
req-36638,edge-4,87252.55,487.79
req-36640,edge-6,87248.37,514.62
req-36642,edge-0,87267.52,488.87
req-36644,edge-1,87260.18,507.54
req-36646,edge-2,87267.10,486.56
req-36648,edge-4,87277.17,499.86
req-36650,edge-6,87264.44,497.55
req-36652,edge-7,87267.98,495.34
req-36654,edge-0,87296.04,495.18
req-36656,edge-1,87284.31,493.15
req-36658,edge-2,87284.41,486.33
req-36660,edge-3,87290.41,488.14
req-36662,edge-4,87286.44,507.00
req-36664,edge-9,87298.06,502.64
req-36666,edge-0,87306.91,488.08
req-36668,edge-1,87312.28,486.42
req-36670,edge-4,87313.36,511.07
req-36672,edge-6,87312.18,508.52
req-36674,edge-7,87308.16,514.61
req-36676,edge-8,87305.13,495.22
req-36678,edge-9,87308.59,506.79
req-36680,edge-0,87335.19,512.87
req-36682,edge-3,87323.66,503.16
req-36684,edge-6,87331.19,487.40
req-36686,edge-8,87336.77,492.12
req-36688,edge-0,87352.84,496.27
req-36690,edge-2,87341.01,492.98
req-36692,edge-3,87344.72,495.71
req-36694,edge-5,87340.39,513.25
req-36696,edge-7,87347.10,486.09
req-36698,edge-0,87366.03,491.96
req-36700,edge-2,87362.46,505.51
req-36702,edge-4,87361.60,508.99
req-36704,edge-0,87395.60,507.13
req-36706,edge-1,87388.66,494.06
req-36708,edge-2,87387.93,487.27
req-36710,edge-9,87382.90,500.41
req-36712,edge-0,87402.83,499.36
req-36714,edge-1,87409.40,490.91
req-36716,edge-3,87414.45,503.58
req-36718,edge-5,87412.69,504.89
req-36720,edge-6,87402.25,504.44
req-36722,edge-9,87417.12,492.13
req-36724,edge-1,87435.23,493.05
req-36726,edge-3,87422.79,514.63
req-36728,edge-4,87427.97,509.82
req-36730,edge-6,87435.43,514.27
req-36732,edge-8,87433.83,501.39
req-36734,edge-9,87430.05,507.00
req-36736,edge-0,87441.11,514.69
req-36738,edge-1,87445.75,508.70
req-36740,edge-2,87447.77,495.23
req-36742,edge-0,87461.48,488.73
req-36744,edge-1,87476.43,509.88
req-36746,edge-2,87479.36,485.65
req-36748,edge-4,87466.55,493.51
req-36750,edge-5,87468.36,503.44
req-36752,edge-6,87464.25,505.05
req-36754,edge-9,87461.93,494.92
req-36756,edge-1,87494.65,502.32
req-36758,edge-2,87495.33,505.45
req-36760,edge-4,87498.47,503.09
req-36762,edge-2,87513.27,497.48
req-36764,edge-3,87504.11,498.68
req-36766,edge-4,87508.38,495.47
req-36768,edge-9,87516.01,505.36
req-36770,edge-2,87531.30,508.11
req-36772,edge-3,87524.39,510.60
req-36774,edge-4,87524.18,507.50
req-36776,edge-5,87521.84,510.45
req-36778,edge-0,87559.13,487.16
req-36780,edge-1,87542.54,500.98
req-36782,edge-2,87556.70,493.18
req-36784,edge-4,87541.68,486.41
req-36786,edge-5,87545.70,493.62
req-36788,edge-8,87545.52,508.08
req-36790,edge-0,87577.28,494.77
req-36792,edge-5,87579.57,500.07
req-36794,edge-6,87560.20,501.94
req-36796,edge-1,87591.33,496.24
req-36798,edge-2,87587.87,505.29
req-36800,edge-3,87594.80,487.56
req-36802,edge-6,87583.33,510.27
req-36804,edge-7,87598.32,488.04
req-36806,edge-0,87603.92,497.63
req-36808,edge-4,87603.19,486.98
req-36810,edge-5,87618.61,512.65
req-36812,edge-6,87609.73,510.80
req-36814,edge-0,87633.59,486.23
req-36816,edge-2,87624.65,496.81
req-36818,edge-3,87636.93,499.50
req-36820,edge-7,87638.32,507.59
req-36822,edge-8,87633.37,492.49
req-36824,edge-1,87648.70,509.52
req-36826,edge-2,87648.50,486.96
req-36828,edge-5,87658.64,510.72
req-36830,edge-6,87646.11,494.61
req-36832,edge-0,87674.97,501.76
req-36834,edge-2,87673.15,500.59
req-36836,edge-3,87671.48,499.73
req-36838,edge-1,87688.60,491.52
req-36840,edge-3,87686.61,488.83
req-36842,edge-4,87696.84,509.75
req-36844,edge-0,87709.60,485.64
req-36846,edge-1,87700.38,491.26
req-36848,edge-2,87719.16,489.40
req-36850,edge-3,87708.46,505.90
req-36852,edge-6,87703.08,514.45
req-36854,edge-8,87701.88,501.93
req-36856,edge-1,87733.61,486.52
req-36858,edge-2,87721.88,514.29
req-36860,edge-6,87723.22,508.12
req-36862,edge-0,87754.24,486.79
req-36864,edge-2,87747.88,501.40
req-36866,edge-3,87747.08,501.05
req-36868,edge-4,87757.45,497.16
req-36870,edge-0,87775.18,499.29
req-36872,edge-1,87776.30,502.77
req-36874,edge-2,87766.56,499.33
req-36876,edge-4,87776.39,499.83
req-36878,edge-0,87787.70,494.50
req-36880,edge-1,87786.57,495.15
req-36882,edge-2,87783.68,488.89
req-36884,edge-4,87796.89,513.39
req-36886,edge-6,87792.31,487.23
req-36888,edge-7,87796.77,496.43
req-36890,edge-2,87804.14,492.36
req-36892,edge-3,87805.67,500.80
req-36894,edge-4,87809.61,502.17
req-36896,edge-2,87827.81,499.90
req-36898,edge-7,87836.26,485.68
req-36900,edge-2,87855.52,486.46
req-36902,edge-3,87849.32,488.41
req-36904,edge-4,87845.27,490.50
req-36906,edge-5,87859.83,513.84
req-36908,edge-7,87859.54,508.51
req-36910,edge-0,87864.10,514.56
req-36912,edge-1,87874.08,495.79
req-36914,edge-2,87869.22,501.28
req-36916,edge-4,87878.63,512.83
req-36918,edge-6,87876.67,498.33
req-36920,edge-1,87881.05,497.47
req-36922,edge-6,87887.07,494.12
req-36924,edge-0,87903.23,497.71
req-36926,edge-1,87916.20,506.41
req-36928,edge-2,87900.04,493.51
req-36930,edge-3,87912.47,507.21
req-36932,edge-6,87903.07,506.39
req-36934,edge-7,87905.61,485.89
req-36936,edge-8,87913.16,506.13
req-36938,edge-2,87939.72,487.87
req-36940,edge-5,87937.21,508.61
req-36942,edge-9,87927.28,501.09
req-36944,edge-0,87954.97,504.15
req-36946,edge-2,87941.04,514.11
req-36948,edge-3,87958.33,507.71
req-36950,edge-6,87947.29,513.34
req-36952,edge-8,87952.46,509.72
req-36954,edge-0,87969.54,495.46
req-36956,edge-4,87969.28,510.25
req-36958,edge-1,87983.06,486.16
req-36960,edge-2,87998.41,498.40
req-36962,edge-3,87988.18,510.08
req-36964,edge-5,87997.55,504.91
req-36966,edge-1,88011.94,504.00
req-36968,edge-5,88005.94,496.54
req-36970,edge-1,88034.84,503.05
req-36972,edge-2,88030.08,503.68
req-36974,edge-3,88031.71,512.75
req-36976,edge-4,88024.62,512.71
req-36978,edge-7,88022.72,495.42
req-36980,edge-1,88052.91,512.49
req-36982,edge-3,88045.14,514.15
req-36984,edge-6,88059.23,493.47
req-36986,edge-7,88048.28,510.88
req-36988,edge-2,88065.57,509.21
req-36990,edge-3,88072.55,493.49
req-36992,edge-4,88077.43,499.03
req-36994,edge-7,88078.41,504.58
req-36996,edge-0,88091.58,492.45
req-36998,edge-3,88081.01,511.38
req-37000,edge-1,88106.46,496.09
req-37002,edge-3,88116.25,492.36
req-37004,edge-7,88109.89,488.93
req-37006,edge-8,88113.13,496.09
req-37008,edge-0,88131.32,504.80
req-37010,edge-1,88122.99,502.42
req-37012,edge-2,88122.96,485.21
req-37014,edge-3,88122.21,509.18
req-37016,edge-6,88122.63,485.95
req-37018,edge-8,88129.60,512.78
req-37020,edge-0,88142.33,493.77
req-37022,edge-2,88152.44,507.26
req-37024,edge-5,88145.64,514.29
req-37026,edge-8,88151.26,511.29
req-37028,edge-9,88157.62,508.63
req-37030,edge-1,88166.07,495.91
req-37032,edge-2,88176.05,499.50
req-37034,edge-4,88168.59,493.47
req-37036,edge-1,88195.56,513.93
req-37038,edge-3,88190.66,495.94
req-37040,edge-8,88197.73,497.20
req-37042,edge-0,88206.12,511.12
req-37044,edge-1,88204.60,501.14
req-37046,edge-2,88208.34,507.70
req-37048,edge-5,88217.19,493.68
req-37050,edge-0,88220.96,495.96
req-37052,edge-2,88233.97,496.58
req-37054,edge-3,88229.51,499.80
req-37056,edge-9,88239.19,500.07
req-37058,edge-0,88244.74,513.47
req-37060,edge-1,88244.30,496.99
req-37062,edge-2,88247.77,488.72
req-37064,edge-6,88252.20,505.94
req-37066,edge-9,88256.62,490.59
req-37068,edge-1,88263.58,502.93
req-37070,edge-2,88271.23,507.96
req-37072,edge-3,88278.48,491.41
req-37074,edge-4,88265.46,488.48
req-37076,edge-0,88280.37,505.42
req-37078,edge-1,88290.02,508.46
req-37080,edge-1,88305.81,508.46
req-37082,edge-2,88312.87,513.52
req-37084,edge-3,88315.70,506.09
req-37086,edge-8,88316.39,513.06
req-37088,edge-9,88317.08,488.74
req-37090,edge-2,88331.18,489.36
req-37092,edge-3,88327.28,499.05
req-37094,edge-4,88339.79,511.70
req-37096,edge-6,88321.77,492.95
req-37098,edge-1,88344.81,508.62
req-37100,edge-5,88359.65,509.15
req-37102,edge-7,88349.44,506.28
req-37104,edge-8,88346.22,495.72
req-37106,edge-1,88363.47,512.14
req-37108,edge-3,88372.11,510.52
req-37110,edge-4,88365.68,485.39
req-37112,edge-0,88389.36,500.37
req-37114,edge-1,88385.01,511.56
req-37116,edge-3,88394.46,503.83
req-37118,edge-4,88386.38,495.52
req-37120,edge-8,88383.31,496.10
req-37122,edge-9,88394.07,494.07
req-37124,edge-2,88419.47,498.19
req-37126,edge-3,88405.12,513.65
req-37128,edge-4,88408.97,504.97
req-37130,edge-6,88413.20,500.75
req-37132,edge-2,88428.20,502.75
req-37134,edge-3,88422.85,493.18
req-37136,edge-4,88420.90,504.27
req-37138,edge-0,88457.32,505.88
req-37140,edge-2,88452.20,497.88
req-37142,edge-3,88458.36,485.85
req-37144,edge-1,88479.29,502.16
